Incident Date,Incident Exact Time,Incident Time,Incident Year,Incident Day of Week,Incident Category,nhood,Latitude,Longitude,point,,,incident time number
12/01/2018,7:27:00 AM,7,2018,Friday,Assault,Tenderloin,37.78165,-122.41551,"(37.7816542606277, -122.41550518013352)",,,0.31
13/01/2018,12:53:00 PM,13,2018,Saturday,Burglary,Nob Hill,37.7915,-122.42087,"(37.79149585408994, -122.42087318515297)",,,0.54
13/01/2018,5:25:00 PM,17,2018,Saturday,Robbery,Mission,37.7522,-122.41902,"(37.75220444116967, -122.4190175437401)",,,0.73
08/12/2018,4:09:00 PM,16,2018,Saturday,Assault,Lakeshore,37.724,-122.48508,"(37.72399972606433, -122.4850751793089)",,,0.67
15/12/2018,12:00:00 AM,0,2018,Saturday,Burglary,Japantown,37.78515,-122.43308,"(37.78515093922473, -122.43308339913544)",,,0.00
20/12/2018,4:09:00 PM,16,2018,Thursday,Burglary,Financial District/South Beach,37.78881,-122.40434,"(37.78880666343667, -122.40434399232349)",,,0.67
20/12/2018,4:09:00 PM,16,2018,Thursday,Burglary,Financial District/South Beach,37.78881,-122.40434,"(37.78880666343667, -122.40434399232349)",,,0.67
20/12/2018,4:09:00 PM,16,2018,Thursday,Burglary,Financial District/South Beach,37.78869,-122.40522,"(37.78869399111178, -122.40522117345618)",,,0.67
14/12/2018,3:45:00 PM,16,2018,Friday,Burglary,Financial District/South Beach,37.78854,-122.39603,"(37.78853592966637, -122.39603476680188)",,,0.66
14/01/2018,10:00:00 AM,10,2018,Sunday,Burglary,Hayes Valley,37.77273,-122.42551,"(37.772734311063964, -122.42551205721274)",,,0.42
27/12/2018,3:45:00 PM,16,2018,Thursday,Burglary,Financial District/South Beach,37.78854,-122.39603,"(37.78853592966637, -122.39603476680188)",,,0.66
15/01/2018,3:30:00 AM,4,2018,Monday,Burglary,Pacific Heights,37.78807,-122.44044,"(37.78806716515298, -122.44044011573122)",,,0.15
12/08/2018,6:40:00 PM,19,2018,Sunday,Robbery,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.78
15/11/2018,8:00:00 AM,8,2018,Thursday,Assault,Castro/Upper Market,37.76727,-122.43648,"(37.767274661158645, -122.43647824783746)",,,0.33
30/12/2018,3:00:00 PM,15,2018,Sunday,Robbery,Mission,37.76505,-122.41967,"(37.76505133632968, -122.41966897380142)",,,0.63
30/12/2018,1:00:00 AM,1,2018,Sunday,Burglary,South of Market,37.77544,-122.41372,"(37.77543698128962, -122.4137181543595)",,,0.04
23/12/2018,4:00:00 AM,4,2018,Sunday,Burglary,Tenderloin,37.78766,-122.41335,"(37.787663597834545, -122.41335396485418)",,,0.17
01/01/2018,8:00:00 AM,8,2018,Monday,Assault,Outer Richmond,37.7795,-122.49759,"(37.77950408609593, -122.49759171650149)",,,0.33
29/12/2018,4:10:00 PM,16,2018,Saturday,Robbery,Financial District/South Beach,37.7869,-122.38878,"(37.78689867924955, -122.38877943718775)",,,0.67
05/10/2018,12:00:00 PM,12,2018,Friday,Burglary,South of Market,37.77931,-122.40663,"(37.779314673752964, -122.4066282007833)",,,0.50
18/10/2018,9:10:00 AM,9,2018,Thursday,Burglary,Sunset/Parkside,37.75195,-122.48599,"(37.751950794613435, -122.48598818359373)",,,0.38
03/12/2018,1:38:00 PM,14,2018,Monday,Robbery,Treasure Island,37.81782,-122.37125,"(37.817823897791946, -122.3712458991155)",,,0.57
03/12/2018,1:38:00 PM,14,2018,Monday,Assault,Treasure Island,37.81782,-122.37125,"(37.817823897791946, -122.3712458991155)",,,0.57
27/11/2018,3:41:00 AM,4,2018,Tuesday,Burglary,Pacific Heights,37.79532,-122.4267,"(37.795316270736635, -122.42669960102346)",,,0.15
15/12/2018,12:00:00 AM,0,2018,Saturday,Burglary,Japantown,37.78515,-122.43308,"(37.78515093922473, -122.43308339913544)",,,0.00
18/01/2018,11:58:00 PM,24,2018,Thursday,Assault,South of Market,37.77622,-122.41161,"(37.77622135530407, -122.41160611386445)",,,1.00
19/01/2018,10:00:00 AM,10,2018,Friday,Burglary,Bernal Heights,37.73736,-122.42312,"(37.73735790354421, -122.4231169863442)",,,0.42
18/01/2018,10:37:00 PM,23,2018,Thursday,Assault,Bayview Hunters Point,37.73505,-122.38447,"(37.73505437435448, -122.38447467328078)",,,0.94
19/01/2018,11:30:00 PM,24,2018,Friday,Assault,Chinatown,37.79572,-122.40168,"(37.79571937845177, -122.40167602689925)",,,0.98
20/12/2018,8:00:00 AM,8,2018,Thursday,Burglary,Excelsior,37.72654,-122.43017,"(37.72654377709943, -122.43016970132632)",,,0.33
22/01/2018,10:49:00 AM,11,2018,Monday,Sex Offense,Portola,37.72453,-122.41544,"(37.72453375999307, -122.41543673325513)",,,0.45
01/05/2018,2:47:00 AM,3,2018,Tuesday,Sex Offense,Portola,37.72453,-122.41544,"(37.72453375999307, -122.41543673325513)",,,0.12
05/12/2018,8:45:00 PM,21,2018,Wednesday,Robbery,Western Addition,37.77792,-122.42985,"(37.77791929478707, -122.42984920122142)",,,0.86
31/10/2018,1:00:00 PM,13,2018,Wednesday,Burglary,Sunset/Parkside,37.75669,-122.50567,"(37.75669307442711, -122.50566548279866)",,,0.54
20/12/2018,6:00:00 PM,18,2018,Thursday,Burglary,Financial District/South Beach,37.788,-122.3936,"(37.787996308614986, -122.39359716503304)",,,0.75
16/07/2018,12:15:00 AM,0,2018,Monday,Sex Offense,Hayes Valley,37.77672,-122.42801,"(37.77671970850611, -122.42800811990348)",,,0.01
04/12/2018,2:45:00 PM,15,2018,Tuesday,Robbery,Financial District/South Beach,37.78926,-122.40138,"(37.789264321511176, -122.4013754923669)",,,0.61
25/06/2018,1:55:00 PM,14,2018,Monday,Robbery,Inner Richmond,37.78304,-122.46228,"(37.78303833763175, -122.46227876714518)",,,0.58
04/12/2018,4:20:00 PM,16,2018,Tuesday,Assault,Mission Bay,37.77579,-122.39336,"(37.775787314614526, -122.39335512646646)",,,0.68
15/12/2018,9:00:00 PM,21,2018,Saturday,Assault,Tenderloin,37.78589,-122.41974,"(37.78589290013101, -122.41973873477666)",,,0.88
22/01/2018,8:28:00 PM,20,2018,Monday,Assault,Castro/Upper Market,37.76095,-122.4339,"(37.7609547379289, -122.43390358046642)",,,0.85
31/08/2018,2:30:00 PM,15,2018,Friday,Burglary,South of Market,37.78378,-122.39893,"(37.78378493292431, -122.39893033231291)",,,0.60
09/06/2018,11:45:00 AM,12,2018,Saturday,Assault,Visitacion Valley,37.71191,-122.416,"(37.71191455546749, -122.41600028103292)",,,0.49
31/12/2018,4:50:00 PM,17,2018,Monday,Burglary,Tenderloin,37.78217,-122.41899,"(37.782169269140326, -122.4189932746152)",,,0.70
28/12/2018,10:00:00 AM,10,2018,Friday,Burglary,Financial District/South Beach,37.7913,-122.40732,"(37.79129813497031, -122.40732292998459)",,,0.42
01/11/2018,12:01:00 AM,0,2018,Thursday,Burglary,Hayes Valley,37.77521,-122.43613,"(37.775205930166145, -122.43612896530242)",,,0.00
01/07/2018,12:00:00 PM,12,2018,Sunday,Burglary,Mission Bay,37.7718,-122.39294,"(37.771797143988884, -122.39294450404223)",,,0.50
26/01/2018,12:45:00 PM,13,2018,Friday,Robbery,Mission,37.76505,-122.41967,"(37.76505133632968, -122.41966897380142)",,,0.53
10/10/2018,9:00:00 AM,9,2018,Wednesday,Burglary,Mission,37.76641,-122.42426,"(37.766405766276556, -122.42425811457072)",,,0.38
16/12/2018,11:00:00 PM,23,2018,Sunday,Burglary,Pacific Heights,37.79222,-122.42945,"(37.79221689701491, -122.4294471932749)",,,0.96
27/01/2018,8:00:00 PM,20,2018,Saturday,Assault,Financial District/South Beach,37.78456,-122.40734,"(37.784560141211806, -122.40733704162238)",,,0.83
29/09/2018,4:44:00 AM,5,2018,Saturday,Burglary,South of Market,37.77305,-122.40321,"(37.773051100635065, -122.40320508205973)",,,0.20
28/01/2018,2:33:00 PM,15,2018,Sunday,Assault,Tenderloin,37.78176,-122.41468,"(37.78175909075511, -122.41468313321063)",,,0.61
05/12/2018,8:00:00 PM,20,2018,Wednesday,Robbery,Tenderloin,37.78186,-122.41387,"(37.781863337992526, -122.41386560526722)",,,0.83
02/10/2018,4:30:00 PM,17,2018,Tuesday,Assault,Outer Mission,37.72348,-122.43985,"(37.72348083997905, -122.43985044220629)",,,0.69
17/12/2018,11:57:00 PM,24,2018,Monday,Sex Offense,West of Twin Peaks,37.75158,-122.46333,"(37.7515822788221, -122.4633296672565)",,,1.00
29/01/2018,11:44:00 PM,24,2018,Monday,Burglary,Bayview Hunters Point,37.73529,-122.39991,"(37.73528591836444, -122.39990933421034)",,,0.99
24/12/2018,7:00:00 AM,7,2018,Monday,Burglary,Financial District/South Beach,37.79241,-122.39859,"(37.79240821940111, -122.39858783520201)",,,0.29
15/12/2018,12:00:00 AM,0,2018,Saturday,Burglary,Potrero Hill,37.75835,-122.39515,"(37.75835219956658, -122.39515115482789)",,,0.00
17/01/2018,11:00:00 PM,23,2018,Wednesday,Burglary,Chinatown,37.79688,-122.40191,"(37.79687570757892, -122.40190694770784)",,,0.96
24/11/2018,12:00:00 PM,12,2018,Saturday,Burglary,Marina,37.79874,-122.43751,"(37.798742206361894, -122.43751436179969)",,,0.50
01/04/2018,11:00:00 PM,23,2018,Sunday,Assault,Nob Hill,37.78962,-122.42049,"(37.78962043718497, -122.42049344331697)",,,0.96
27/01/2018,11:21:00 PM,23,2018,Saturday,Burglary,Lone Mountain/USF,37.77446,-122.44952,"(37.774459872976, -122.44951735667472)",,,0.97
30/12/2018,11:00:00 PM,23,2018,Sunday,Burglary,Sunset/Parkside,37.73651,-122.49672,"(37.73651147062833, -122.4967239679878)",,,0.96
31/01/2018,3:53:00 PM,16,2018,Wednesday,Assault,South of Market,37.78378,-122.39893,"(37.78378493292431, -122.39893033231291)",,,0.66
01/09/2018,12:01:00 AM,0,2018,Saturday,Sex Offense,Mission,37.75876,-122.41687,"(37.75876422799191, -122.41687248251154)",,,0.00
20/11/2018,2:00:00 AM,2,2018,Tuesday,Burglary,Financial District/South Beach,37.79888,-122.3987,"(37.79888096617859, -122.39869570327996)",,,0.08
02/02/2018,12:20:00 AM,0,2018,Friday,Assault,Nob Hill,37.78808,-122.41006,"(37.78808218625765, -122.41005693097291)",,,0.01
02/02/2018,12:20:00 AM,0,2018,Friday,Assault,Nob Hill,37.78808,-122.41006,"(37.78808218625765, -122.41005693097291)",,,0.01
02/10/2018,5:45:00 PM,18,2018,Tuesday,Burglary,South of Market,37.77672,-122.41532,"(37.77671770313698, -122.41532057072628)",,,0.74
28/01/2018,4:00:00 PM,16,2018,Sunday,Burglary,Inner Sunset,37.75462,-122.45829,"(37.75461884708517, -122.45828641945592)",,,0.67
05/12/2018,9:30:00 AM,10,2018,Wednesday,Burglary,Castro/Upper Market,37.76216,-122.42615,"(37.76216035767575, -122.4261459859188)",,,0.40
20/12/2018,1:15:00 PM,13,2018,Thursday,Assault,Excelsior,37.72587,-122.43286,"(37.72587091387491, -122.43285706441762)",,,0.55
02/10/2018,5:45:00 PM,18,2018,Tuesday,Burglary,South of Market,37.77672,-122.41532,"(37.77671770313698, -122.41532057072628)",,,0.74
07/12/2018,9:04:00 PM,21,2018,Friday,Assault,Glen Park,37.74008,-122.43371,"(37.740080919654254, -122.43371064915766)",,,0.88
31/12/2018,3:04:00 PM,15,2018,Monday,Sex Offense,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.63
08/02/2018,7:10:00 AM,7,2018,Thursday,Burglary,Russian Hill,37.79259,-122.4194,"(37.79259308227565, -122.41940178531726)",,,0.30
26/03/2018,6:22:00 AM,6,2018,Monday,Assault,Financial District/South Beach,37.78169,-122.39409,"(37.78169131174908, -122.39409283812178)",,,0.27
04/12/2018,9:00:00 AM,9,2018,Tuesday,Burglary,Financial District/South Beach,37.79254,-122.39406,"(37.792537216359484, -122.39405962490252)",,,0.38
13/12/2018,11:30:00 PM,24,2018,Thursday,Burglary,Mission,37.76357,-122.41733,"(37.76357160254071, -122.41733240731715)",,,0.98
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
05/12/2018,9:30:00 AM,10,2018,Wednesday,Burglary,Castro/Upper Market,37.76303,-122.42623,"(37.76303086932015, -122.4262284796692)",,,0.40
01/04/2018,12:00:00 AM,0,2018,Sunday,Burglary,South of Market,37.78016,-122.40769,"(37.78016202513452, -122.40769141596378)",,,0.00
02/08/2018,12:01:00 AM,0,2018,Thursday,Sex Offense,Visitacion Valley,37.71751,-122.4016,"(37.717514206099835, -122.40160188972021)",,,0.00
04/12/2018,2:46:00 PM,15,2018,Tuesday,Assault,Lone Mountain/USF,37.78198,-122.45112,"(37.78198411507612, -122.45111986144946)",,,0.62
04/12/2018,2:46:00 PM,15,2018,Tuesday,Burglary,Lone Mountain/USF,37.78198,-122.45112,"(37.78198411507612, -122.45111986144946)",,,0.62
01/10/2018,12:00:00 AM,0,2018,Monday,Assault,Outer Richmond,37.77508,-122.51129,"(37.77507596005672, -122.51129492624534)",,,0.00
15/02/2018,2:09:00 AM,2,2018,Thursday,Burglary,Financial District/South Beach,37.79025,-122.40056,"(37.790247403765534, -122.40055526483039)",,,0.09
07/01/2018,9:05:00 PM,21,2018,Sunday,Assault,Hayes Valley,37.77614,-122.43632,"(37.7761378357141, -122.436318144307)",,,0.88
20/12/2018,5:30:00 PM,18,2018,Thursday,Burglary,West of Twin Peaks,37.74348,-122.45591,"(37.743482449554975, -122.4559051535707)",,,0.73
10/12/2018,9:00:00 AM,9,2018,Monday,Burglary,Bernal Heights,37.74822,-122.40494,"(37.74822272472554, -122.40493727626676)",,,0.38
11/09/2018,9:00:00 AM,9,2018,Tuesday,Burglary,Castro/Upper Market,37.76773,-122.42866,"(37.76773488710466, -122.42865716430941)",,,0.38
19/02/2018,12:14:00 AM,0,2018,Monday,Robbery,Inner Sunset,37.76493,-122.45676,"(37.764932460539306, -122.4567590086166)",,,0.01
19/02/2018,12:14:00 AM,0,2018,Monday,Assault,Inner Sunset,37.76493,-122.45676,"(37.764932460539306, -122.4567590086166)",,,0.01
19/02/2018,7:50:00 PM,20,2018,Monday,Robbery,Lakeshore,37.72695,-122.47604,"(37.72694991292525, -122.47603947349434)",,,0.83
22/11/2018,7:30:00 PM,20,2018,Thursday,Robbery,South of Market,37.7815,-122.3998,"(37.7814979983372, -122.39980220366621)",,,0.81
14/11/2018,12:00:00 AM,0,2018,Wednesday,Burglary,Chinatown,37.79572,-122.40908,"(37.79572012525506, -122.40907552150802)",,,0.00
20/10/2018,12:01:00 AM,0,2018,Saturday,Sex Offense,Tenderloin,37.78099,-122.41315,"(37.780993781477434, -122.4131480505296)",,,0.00
29/01/2018,3:55:00 AM,4,2018,Monday,Robbery,South of Market,37.78054,-122.40816,"(37.7805353858225, -122.40816079455212)",,,0.16
25/12/2018,8:00:00 AM,8,2018,Tuesday,Sex Offense,Mission Bay,37.78061,-122.39053,"(37.78060675630406, -122.39052723477022)",,,0.33
12/09/2018,5:00:00 PM,17,2018,Wednesday,Robbery,Financial District/South Beach,37.78983,-122.40384,"(37.789829338038246, -122.4038415643651)",,,0.71
01/03/2018,3:00:00 AM,3,2018,Thursday,Burglary,South of Market,37.78016,-122.40769,"(37.78016202513452, -122.40769141596378)",,,0.13
06/03/2018,11:00:00 AM,11,2018,Tuesday,Burglary,Mission Bay,37.77579,-122.39336,"(37.775787314614526, -122.39335512646646)",,,0.46
23/10/2018,12:00:00 PM,12,2018,Tuesday,Burglary,Twin Peaks,37.75588,-122.44958,"(37.75588382957291, -122.44957595330214)",,,0.50
15/11/2018,12:00:00 AM,0,2018,Thursday,Burglary,Mission,37.75916,-122.42361,"(37.7591642268858, -122.42361294279786)",,,0.00
25/02/2018,2:52:00 AM,3,2018,Sunday,Burglary,Marina,37.79604,-122.44376,"(37.79603648259935, -122.44376132522953)",,,0.12
27/08/2018,8:52:00 AM,9,2018,Monday,Burglary,Bayview Hunters Point,37.73985,-122.39127,"(37.73985319897475, -122.39126842523832)",,,0.37
27/12/2018,12:12:00 AM,0,2018,Thursday,Burglary,Bayview Hunters Point,37.72469,-122.39453,"(37.724693136232496, -122.39453212224596)",,,0.01
05/12/2018,5:00:00 PM,17,2018,Wednesday,Burglary,Hayes Valley,37.77521,-122.43613,"(37.775205930166145, -122.43612896530242)",,,0.71
30/08/2018,4:00:00 PM,16,2018,Thursday,Burglary,Bayview Hunters Point,37.73911,-122.38911,"(37.73911266036485, -122.38911341071439)",,,0.67
07/09/2018,2:45:00 AM,3,2018,Friday,Robbery,Marina,37.79942,-122.43596,"(37.799419240998844, -122.43596078617807)",,,0.11
07/09/2018,2:45:00 AM,3,2018,Friday,Assault,Marina,37.79942,-122.43596,"(37.799419240998844, -122.43596078617807)",,,0.11
01/10/2018,12:00:00 PM,12,2018,Monday,Assault,Bernal Heights,37.73736,-122.42312,"(37.73735790354421, -122.4231169863442)",,,0.50
04/03/2018,5:00:00 AM,5,2018,Sunday,Robbery,Chinatown,37.79608,-122.40622,"(37.796077504342016, -122.40622473784846)",,,0.21
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
07/12/2018,1:00:00 PM,13,2018,Friday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.54
22/06/2018,5:30:00 PM,18,2018,Friday,Assault,Japantown,37.78625,-122.42824,"(37.786246576578144, -122.42824149689217)",,,0.73
07/05/2018,12:00:00 AM,0,2018,Monday,Sex Offense,Lone Mountain/USF,37.77725,-122.45858,"(37.77725391699938, -122.45858063115871)",,,0.00
03/12/2018,12:01:00 PM,12,2018,Monday,Burglary,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.50
10/12/2018,2:30:00 PM,15,2018,Monday,Burglary,Nob Hill,37.7887,-122.42031,"(37.788699045143865, -122.42030688368688)",,,0.60
09/03/2018,9:33:00 PM,22,2018,Friday,Assault,Nob Hill,37.78808,-122.41006,"(37.78808218625765, -122.41005693097291)",,,0.90
01/07/2018,12:00:00 AM,0,2018,Sunday,Burglary,Tenderloin,37.78321,-122.41076,"(37.78321431177312, -122.41076482950653)",,,0.00
23/11/2018,2:30:00 PM,15,2018,Friday,Assault,Tenderloin,37.78186,-122.41387,"(37.781863337992526, -122.41386560526722)",,,0.60
13/03/2018,6:16:00 PM,18,2018,Tuesday,Assault,Tenderloin,37.78579,-122.41297,"(37.78578958358186, -122.41296966814406)",,,0.76
12/03/2018,4:00:00 PM,16,2018,Monday,Burglary,Bayview Hunters Point,37.72636,-122.38082,"(37.72636351499842, -122.38081711314345)",,,0.67
14/03/2018,6:00:00 PM,18,2018,Wednesday,Burglary,Glen Park,37.73355,-122.43414,"(37.73355034231799, -122.43414453855247)",,,0.75
20/12/2018,5:00:00 PM,17,2018,Thursday,Burglary,West of Twin Peaks,37.74305,-122.45527,"(37.743048664000916, -122.45527107586625)",,,0.71
01/01/2018,12:00:00 PM,12,2018,Monday,Burglary,Bayview Hunters Point,37.72345,-122.40007,"(37.72344678051801, -122.40007300242718)",,,0.50
14/02/2018,12:00:00 PM,12,2018,Wednesday,Burglary,Mission,37.76818,-122.41073,"(37.76817786907554, -122.41073071858334)",,,0.50
16/03/2018,7:57:00 PM,20,2018,Friday,Burglary,Hayes Valley,37.76946,-122.42913,"(37.769456127696515, -122.42912798697296)",,,0.83
31/12/2018,10:00:00 AM,10,2018,Monday,Assault,Mission,37.75447,-122.42148,"(37.75446561896239, -122.42147652251305)",,,0.42
18/03/2018,4:38:00 PM,17,2018,Sunday,Assault,Western Addition,37.78059,-122.43893,"(37.78058848569914, -122.43892675625831)",,,0.69
01/10/2018,12:00:00 AM,0,2018,Monday,Assault,Outer Richmond,37.7714,-122.50989,"(37.771396030943585, -122.50989475109745)",,,0.00
24/05/2018,3:00:00 PM,15,2018,Thursday,Burglary,Mission,37.75423,-122.41205,"(37.75423033022031, -122.41204726702512)",,,0.63
01/12/2018,12:00:00 AM,0,2018,Saturday,Assault,Mission,37.75683,-122.4067,"(37.75683373380551, -122.40669900268833)",,,0.00
02/08/2018,2:30:00 AM,3,2018,Thursday,Assault,Hayes Valley,37.77672,-122.42801,"(37.77671970850611, -122.42800811990348)",,,0.10
20/09/2018,5:00:00 PM,17,2018,Thursday,Sex Offense,South of Market,37.77516,-122.40364,"(37.7751608100771, -122.40363551943442)",,,0.71
30/12/2018,1:20:00 AM,1,2018,Sunday,Robbery,Bayview Hunters Point,37.72035,-122.39187,"(37.72034909845266, -122.39187034373477)",,,0.06
23/03/2018,12:04:00 AM,0,2018,Friday,Robbery,Tenderloin,37.77999,-122.41349,"(37.77999173926721, -122.41348740024354)",,,0.00
23/03/2018,12:04:00 AM,0,2018,Friday,Assault,Tenderloin,37.77999,-122.41349,"(37.77999173926721, -122.41348740024354)",,,0.00
21/06/2018,2:52:00 PM,15,2018,Thursday,Burglary,Financial District/South Beach,37.79118,-122.40074,"(37.7911771722094, -122.40074402274553)",,,0.62
23/03/2018,8:43:00 PM,21,2018,Friday,Assault,Financial District/South Beach,37.78583,-122.40149,"(37.78582921318811, -122.40148983641853)",,,0.86
08/10/2018,10:00:00 PM,22,2018,Monday,Robbery,Financial District/South Beach,37.79399,-122.40131,"(37.79398706235802, -122.40131450540956)",,,0.92
08/10/2018,10:00:00 PM,22,2018,Monday,Assault,Financial District/South Beach,37.79399,-122.40131,"(37.79398706235802, -122.40131450540956)",,,0.92
01/06/2018,12:00:00 PM,12,2018,Friday,Burglary,Western Addition,37.7805,-122.43214,"(37.78049625961115, -122.43214039079034)",,,0.50
08/01/2018,7:00:00 PM,19,2018,Monday,Burglary,Bayview Hunters Point,37.74992,-122.39334,"(37.74991515734683, -122.39334026694655)",,,0.79
01/10/2018,4:00:00 PM,16,2018,Monday,Robbery,Visitacion Valley,37.71325,-122.41437,"(37.713246640206265, -122.41436981355349)",,,0.67
09/09/2018,10:00:00 PM,22,2018,Sunday,Burglary,Financial District/South Beach,37.78685,-122.40126,"(37.786851714583754, -122.40126150328634)",,,0.92
25/03/2018,3:36:00 PM,16,2018,Sunday,Assault,Financial District/South Beach,37.78456,-122.40734,"(37.784560141211806, -122.40733704162238)",,,0.65
10/10/2018,5:30:00 AM,6,2018,Wednesday,Assault,Mission,37.75447,-122.42148,"(37.75446561896239, -122.42147652251305)",,,0.23
28/03/2018,7:01:00 PM,19,2018,Wednesday,Assault,Tenderloin,37.78393,-122.4126,"(37.7839325760642, -122.41259527758581)",,,0.79
